date_time,title,link,person,groups,sub_categories,categories,score,year,month
2015-06-30 19:40:00,มติ ป.ป.ช.ยกคำคัดค้าน “อนุดิษฐ์” ขอเปลี่ยนตัวอนุฯไต่สวนปมจ่ายเยียวยาเสื้อแดง,https://mgronline.com/politics/detail/9580000074027,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,นาวาอากาศเอก อนุดิษฐ์ นาครทรรพ,","ป.ป.ช.,ส.ส. ชุดที่ 25,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,6
2015-06-29 15:18:00,ป.ป.ช.เร่งสรุปคดี “รัฐบาลยิ่งลักษณ์” จ่ายเยียวยาม็อบ ก.ค.นี้,https://mgronline.com/politics/detail/9580000073420,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,6
2015-05-26 18:09:00,“วิษณุ” เตรียมประชุมเยียวยาเหยื่อ กปปส. หยิบเคส ป.ป.ช. ชี้มูล “ปู” กรณีศึกษา,https://mgronline.com/politics/detail/9580000059834,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,5
2015-03-19 10:56:00,ศาลฎีกาฯ รับฟ้องคดี “ปู” ทุจริตจำนำข้าว พิจารณานัดแรก 19 พ.ค.นี้,https://mgronline.com/politics/detail/9580000032052,"ศาลยุติธรรม,","ศาลยุติธรรม,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2015,3
2015-03-16 15:25:00,ป.ป.ช.คาด อสส.ส่งสำนวนฟ้อง “บุญทรง-พวก 21 ราย” เหมือนคดียิ่งลักษณ์,https://mgronline.com/politics/detail/9580000030711,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,3
2015-03-09 16:34:00,หนาว! ป.ป.ช.ตั้ง “สุภา ปิยะจิตติ” สอบตัวเลขเงินเยียวยาเสื้อแดง 577 ล้าน,https://mgronline.com/politics/detail/9580000027866,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,3
2015-03-09 12:42:00,“วิษณุ” กำลังพิจารณาฟ้อง “ปู-บุญทรง” ผ่านศาลปกครองเรียกค่าเสียหายจำนำข้าวภายในปีนี้,https://mgronline.com/politics/detail/9580000027678,"ศาลปกครอง,วิษณุ เครืองาม,","ศาลปกครอง,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,3
2015-03-05 18:24:00,“วิษณุ” ยังนึกไม่ออก 5 ป.ป.ช.หมดวาระจะสรรหายังไง เผยฟ้องแพ่งจำนำข้าวยังไม่ยุติ,https://mgronline.com/politics/detail/9580000026485,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,3
2015-02-27 15:31:00,ป.ป.ช.เล็งฟัน ครม.ปูเยียวยาแดงผิดกฎหมาย-รัฐเร่งถกกฤษฎีกาหา กม.รองรับจ่าย 7.9 ล้านม็อบลุงกำนัน,https://mgronline.com/politics/detail/9580000023912,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,2
2015-02-18 15:48:00,“วิษณุ” ชี้ ป.ป.ช.ลุยชงคลังฟ้องค่าเสียหายจำนำข้าว “ปู” ตัดปัญหาหมดอายุความ,https://mgronline.com/politics/detail/9580000020031,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,วิษณุ เครืองาม,","ป.ป.ช.,ครม. ชุดที่ 62,","สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2015,2
2015-02-18 14:24:00,ป.ป.ช.ส่งคลังฟ้องแพ่ง “ปู” เรียกค่าเสียหายจำนำข้าว 6 แสนล้าน ยันทำตามกฎหมาย,https://mgronline.com/politics/detail/9580000019974,"คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ป.ป.ช.,","สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,",1.0,2015,2
